subset,split,track_id,genre_top,genres
small,training,106562,Rock,"[12, 314, 404]"
small,training,106563,Rock,"[12, 314, 404]"
small,training,106564,Rock,"[12, 314, 404]"
small,training,106566,Rock,"[12, 314, 404]"
small,training,106567,Rock,"[12, 314, 404]"
small,training,106568,Rock,"[12, 314, 404]"
small,training,106569,Rock,"[12, 314, 404]"
small,training,106570,Rock,"[12, 314, 404]"
small,training,106571,Rock,"[12, 314, 404]"
small,test,106629,Instrumental,[107]
small,test,106872,Rock,"[12, 66, 111]"
small,test,106876,Rock,"[12, 66, 111]"
small,test,106877,Rock,"[12, 66, 111]"
small,training,106937,Folk,"[17, 103]"
small,validation,106948,Rock,"[25, 66, 111]"
small,validation,106951,Rock,"[25, 66, 111]"
small,validation,106952,Rock,"[25, 66, 111]"
small,training,106953,Rock,"[31, 167]"
small,training,106954,Rock,"[31, 167]"
small,training,106955,Rock,"[31, 167]"
small,training,106956,Rock,"[31, 167]"
small,training,107020,Hip-Hop,[21]
small,training,107021,Hip-Hop,[21]
small,training,107025,Hip-Hop,[21]
small,training,107027,Hip-Hop,[21]
small,training,107028,Hip-Hop,[21]
small,training,107029,Hip-Hop,[21]
small,training,107030,Hip-Hop,[21]
small,training,107031,Hip-Hop,[21]
small,validation,107046,Pop,[10]
small,validation,107047,Pop,[10]
small,validation,107048,Pop,[10]
small,validation,107049,Pop,[10]
small,validation,107050,Pop,[10]
small,training,107101,Rock,"[25, 85]"
small,training,107125,Electronic,"[286, 468]"
small,training,107126,Electronic,"[286, 468]"
small,training,107127,Electronic,"[286, 468]"
small,training,107128,Electronic,"[286, 468]"
small,training,107129,Electronic,"[286, 468]"
small,training,107178,International,[79]
small,training,107179,International,[79]
small,training,107180,International,[79]
small,training,107181,International,[79]
small,training,107182,International,[79]
small,training,107183,International,[79]
small,training,107184,International,[79]
small,training,107185,International,[79]
small,training,107186,International,[79]
small,training,107187,International,[79]
small,training,107188,International,[79]
small,training,107189,International,[79]
small,training,107248,International,"[2, 130, 741]"
small,training,107249,International,"[2, 130, 741]"
small,training,107250,International,"[2, 130, 741]"
small,training,107251,International,"[2, 130, 741]"
small,training,107256,International,"[2, 130, 741]"
small,training,107257,International,"[2, 130, 741]"
small,training,107388,Rock,"[101, 109]"
small,training,107389,Rock,"[101, 109]"
small,training,107390,Rock,"[101, 109]"
small,training,107391,Rock,"[101, 109]"
small,training,107425,Electronic,"[15, 182, 240]"
small,training,107426,Electronic,"[15, 182, 240]"
small,training,107427,Electronic,"[15, 182, 240]"
small,training,107429,Electronic,"[15, 182, 240]"
small,training,107432,Electronic,"[15, 182, 240]"
small,training,107433,Electronic,"[15, 182, 240]"
small,training,107434,Electronic,"[15, 182, 240]"
small,training,107435,Electronic,"[15, 182, 240]"
small,training,107476,Rock,[89]
small,training,107506,Rock,"[25, 89, 109]"
small,training,107531,Instrumental,[107]
small,training,107532,Instrumental,[107]
small,training,107533,Instrumental,[107]
small,training,107534,Instrumental,[107]
small,training,107535,Instrumental,[107]
small,training,107567,Folk,"[17, 49, 103]"
small,training,107569,Folk,[17]
small,training,107571,Folk,[17]
small,training,107574,Folk,[17]
small,training,107577,Folk,[17]
small,training,107578,Folk,[17]
small,training,107579,Folk,[17]
small,training,107583,Folk,[17]
small,training,107584,Folk,[17]
small,training,107588,Folk,[17]
small,training,107589,Folk,[17]
small,training,107590,Folk,[17]
small,training,107591,Folk,[17]
small,training,107592,Folk,[17]
small,training,107593,Folk,[17]
small,training,107594,Folk,[17]
small,training,107595,Folk,[17]
small,training,107596,Folk,[17]
small,training,107597,Folk,[17]
small,training,107598,Folk,[17]
small,training,107613,Electronic,[286]
small,training,107616,Electronic,[286]
small,training,107617,Electronic,[286]
small,training,107659,Rock,[12]
small,training,107799,Rock,"[12, 98]"
small,training,107804,Electronic,[286]
small,training,107805,Rock,"[12, 31]"
small,training,107809,Hip-Hop,[21]
small,training,107810,Pop,[10]
small,training,107850,Hip-Hop,[21]
small,training,107851,Folk,[103]
small,training,107852,Folk,[103]
small,training,107908,Electronic,"[15, 42, 400]"
small,validation,107909,Electronic,"[15, 42, 400]"
small,validation,107910,Electronic,"[15, 42, 400]"
small,validation,107911,Electronic,"[15, 42, 400]"
small,validation,107912,Electronic,"[15, 42, 400]"
small,validation,107913,Electronic,"[15, 42, 400]"
small,training,107949,International,[504]
small,training,107950,International,[504]
small,training,107951,International,[504]
small,training,107952,International,[504]
small,training,107953,International,[504]
small,training,107954,International,[504]
small,training,107955,International,[504]
small,training,107956,International,[504]
small,training,107957,International,[504]
small,training,108012,Folk,"[17, 103]"
small,training,108014,Folk,"[17, 103]"
small,training,108015,Folk,"[17, 103]"
small,training,108016,Folk,"[17, 103]"
small,training,108017,Instrumental,"[107, 267, 1235]"
small,training,108018,Instrumental,"[107, 267, 1235]"
small,training,108019,Instrumental,"[107, 267, 1235]"
small,training,108020,Instrumental,"[107, 267, 1235]"
small,training,108021,Instrumental,"[107, 267, 1235]"
small,training,108022,Instrumental,"[107, 267, 1235]"
small,training,108023,Instrumental,"[107, 267, 1235]"
small,training,108024,Instrumental,"[107, 267, 1235]"
small,training,108025,Instrumental,"[107, 267, 1235]"
small,training,108026,Instrumental,"[107, 267, 1235]"
small,training,108027,Instrumental,"[107, 267, 1235]"
small,training,108031,Rock,"[66, 109]"
small,training,108036,Rock,"[66, 109]"
small,training,108037,Rock,"[26, 31]"
small,training,108038,Rock,"[26, 31]"
small,training,108049,Experimental,[250]
small,training,108050,Experimental,[250]
small,training,108059,Experimental,[250]
small,training,108060,Experimental,[250]
small,validation,108079,Rock,"[26, 109]"
small,training,108155,Rock,[109]
small,training,108230,Electronic,"[15, 296]"
small,training,108290,Rock,[58]
small,training,108297,Rock,[58]
small,training,108298,Rock,[58]
small,training,108299,Folk,[17]
small,training,108300,Folk,[17]
small,training,108301,Folk,[17]
small,training,108302,Folk,[17]
small,training,108303,Folk,[17]
small,training,108304,Folk,[17]
small,training,108305,Folk,[17]
small,training,108306,Folk,[17]
small,training,108307,Folk,[17]
small,training,108308,Folk,[17]
small,training,108313,Experimental,[38]
small,training,108314,Experimental,[38]
small,training,108318,Experimental,[38]
small,training,108319,Experimental,[38]
small,validation,108339,Electronic,"[15, 240, 297]"
small,validation,108341,Electronic,"[15, 240, 297]"
small,validation,108342,Electronic,"[15, 240, 297]"
small,training,108343,Electronic,"[15, 240, 297]"
small,training,108415,Electronic,"[15, 181, 182]"
small,training,108416,Electronic,"[15, 181, 182]"
small,training,108418,Electronic,"[15, 181, 182]"
small,training,108420,Electronic,"[15, 181, 182]"
small,training,108421,Electronic,"[15, 181, 182]"
small,training,108422,Electronic,"[15, 181, 182]"
small,training,108423,Electronic,"[15, 181, 182]"
small,training,108425,Pop,[362]
small,training,108426,Pop,[362]
small,training,108427,Pop,[362]
small,training,108428,Pop,[362]
small,training,108429,Pop,[362]
small,test,108456,Pop,[10]
small,test,108457,Pop,[10]
small,test,108459,Pop,[10]
small,test,108460,Pop,[10]
small,test,108461,Pop,[10]
small,training,108464,Electronic,"[15, 42]"
small,training,108471,Instrumental,"[18, 1235]"
small,training,108472,Instrumental,"[18, 1235]"
small,training,108473,Instrumental,"[18, 1235]"
small,training,108474,Instrumental,"[18, 1235]"
small,training,108475,Instrumental,"[18, 1235]"
small,training,108476,Instrumental,"[18, 1235]"
small,training,108477,Instrumental,"[18, 1235]"
small,training,108478,Instrumental,"[18, 1235]"
small,training,108487,Hip-Hop,"[21, 539]"
small,training,108488,Hip-Hop,"[21, 539]"
small,training,108489,Hip-Hop,"[21, 539]"
small,training,108490,Hip-Hop,"[21, 539]"
small,training,108491,Hip-Hop,"[21, 539]"
small,training,108492,Hip-Hop,"[21, 539]"
small,test,108493,Hip-Hop,"[21, 539]"
small,training,108494,Hip-Hop,"[21, 539]"
small,test,108495,Hip-Hop,"[21, 539]"
small,training,108496,Hip-Hop,"[21, 539]"
small,training,108497,Hip-Hop,"[21, 539]"
small,training,108498,Hip-Hop,"[21, 539]"
small,training,108499,Hip-Hop,"[21, 539]"
small,training,108500,Hip-Hop,"[21, 539]"
small,training,108501,Hip-Hop,"[21, 539]"
small,training,108502,Rock,"[25, 26, 109]"
small,training,108503,Rock,"[25, 26, 109]"
small,training,108504,Rock,"[25, 26, 109]"
small,training,108505,Rock,"[25, 26, 109]"
small,test,108524,Electronic,"[15, 181, 182]"
small,test,108525,Electronic,"[15, 181, 182]"
small,test,108526,Electronic,"[15, 181, 182]"
small,test,108527,Electronic,"[15, 181, 182]"
small,test,108528,Electronic,"[15, 181, 182]"
small,test,108529,Electronic,"[15, 181, 182]"
small,test,108530,Electronic,"[15, 181, 182]"
small,test,108531,Electronic,"[15, 181, 182]"
small,test,108532,Electronic,"[15, 181, 182]"
small,test,108533,Electronic,"[15, 181, 182]"
small,training,108745,Hip-Hop,[21]
small,training,108774,Hip-Hop,[21]
small,training,108799,Hip-Hop,[21]
small,training,108808,Hip-Hop,[21]
small,training,108809,Hip-Hop,[21]
small,training,108812,Hip-Hop,[21]
small,training,108836,Hip-Hop,[21]
small,training,108837,Hip-Hop,[21]
small,training,108838,Hip-Hop,[21]
small,training,108839,Hip-Hop,[21]
small,training,108840,Hip-Hop,[21]
small,training,108841,Hip-Hop,[21]
small,test,108842,Hip-Hop,[21]
small,test,108843,Hip-Hop,[21]
small,test,108845,Hip-Hop,[21]
small,test,108846,Hip-Hop,[21]
small,test,108847,Hip-Hop,[21]
small,validation,108863,International,[118]
small,validation,108864,International,[118]
small,validation,108865,International,[118]
small,validation,108866,International,[118]
small,validation,108867,International,[118]
small,validation,108868,International,[118]
small,training,108878,Instrumental,"[18, 1235]"
small,training,108879,Instrumental,"[18, 1235]"
small,training,108880,Instrumental,"[18, 1235]"
small,training,108881,Instrumental,"[18, 1235]"
small,training,108882,Instrumental,"[18, 1235]"
small,training,108883,Instrumental,"[18, 1235]"
small,training,108884,Instrumental,"[18, 1235]"
small,training,108885,Instrumental,"[18, 1235]"
small,training,108906,Instrumental,[1235]
small,training,108957,Rock,"[66, 88]"
small,training,108961,Rock,"[66, 88]"
small,training,108962,Rock,"[66, 88]"
small,training,108967,Rock,"[12, 64, 314]"
small,training,108968,Rock,"[12, 64, 314]"
small,training,108969,Rock,"[12, 64, 314]"
small,training,108970,Rock,"[12, 64, 314]"
small,validation,108992,Rock,[88]
small,training,109068,Experimental,"[32, 38, 224]"
small,training,109071,Experimental,"[32, 38, 224]"
small,training,109072,Experimental,"[32, 38, 224]"
small,training,109106,Experimental,[38]
small,validation,109144,Experimental,[514]
small,training,109189,Instrumental,[107]
small,training,109191,Instrumental,[107]
small,training,109203,Rock,[66]
small,training,109235,Rock,"[25, 111]"
small,training,109276,Experimental,"[41, 47]"
small,training,109349,Rock,"[66, 89]"
small,training,109350,Rock,"[27, 66, 89]"
small,training,109355,Rock,"[27, 66, 89]"
small,training,109356,Rock,"[27, 66, 89]"
small,training,109357,Rock,"[27, 66, 89]"
small,training,109445,Folk,"[17, 103]"
small,training,109446,Folk,"[17, 103]"
small,training,109447,Folk,"[17, 103]"
small,training,109448,Folk,"[17, 103]"
small,training,109449,Folk,"[17, 103]"
small,training,109450,Folk,"[17, 103]"
small,training,109468,Rock,"[85, 111]"
small,training,109480,Folk,[103]
small,training,109481,Rock,"[109, 361]"
small,training,109497,Rock,"[109, 361]"
small,training,109535,Electronic,"[15, 240, 297]"
small,training,109537,Electronic,"[15, 240, 297]"
small,training,109538,Electronic,"[15, 240, 297]"
small,training,109542,Electronic,[42]
small,training,109543,Electronic,[42]
small,training,109548,Experimental,"[1, 41]"
small,training,109670,Hip-Hop,[21]
small,training,109681,Hip-Hop,[21]
small,training,109684,Hip-Hop,[21]
small,training,109685,Hip-Hop,[21]
small,training,109686,Hip-Hop,[21]
small,training,109687,Hip-Hop,[21]
small,training,109711,Experimental,[456]
small,training,109712,Experimental,[456]
small,training,109896,Folk,"[17, 103]"
small,training,109900,Folk,"[17, 103]"
small,training,109901,Folk,"[17, 103]"
small,training,109902,Folk,"[17, 103]"
small,training,109903,Folk,"[17, 103]"
small,training,109904,Folk,"[17, 103]"
small,training,109905,Folk,"[17, 103]"
small,training,109906,Folk,"[17, 103]"
small,validation,109925,Electronic,"[185, 236, 695]"
small,validation,109957,Pop,"[76, 362]"
small,validation,109958,Pop,"[76, 362]"
small,validation,109960,Pop,"[76, 362]"
small,validation,109962,Pop,"[76, 362]"
small,validation,109963,Pop,"[76, 362]"
small,validation,109971,Pop,"[76, 362]"
small,validation,109972,Pop,"[76, 362]"
small,validation,109973,Pop,"[76, 362]"
small,validation,109974,Pop,"[76, 362]"
small,validation,109975,Pop,"[76, 362]"
small,validation,109976,Pop,"[76, 362]"
small,validation,109977,Pop,"[76, 362]"
small,validation,109978,Pop,"[76, 362]"
small,test,110070,Hip-Hop,[21]
small,test,110082,Hip-Hop,[21]
small,test,110084,Hip-Hop,[21]
small,test,110085,Hip-Hop,[21]
small,test,110086,Hip-Hop,[21]
small,validation,110102,Electronic,"[15, 240, 297]"
small,validation,110103,Electronic,"[15, 240, 297]"
small,validation,110104,Electronic,"[15, 240, 297]"
small,validation,110105,Electronic,"[15, 240, 297]"
small,validation,110106,Electronic,"[15, 240, 297]"
small,validation,110107,Electronic,"[15, 240, 297]"
small,validation,110108,Electronic,"[15, 240, 297]"
small,training,110109,Electronic,"[15, 240, 297]"
small,training,110110,Electronic,"[15, 240, 297]"
small,training,110111,Electronic,"[15, 240, 297]"
small,training,110166,Rock,"[12, 85, 111]"
small,training,110167,Rock,"[12, 85, 111]"
small,training,110171,Folk,[17]
small,training,110172,Folk,[17]
small,test,110204,Experimental,[456]
small,test,110205,Experimental,[456]
small,test,110206,Experimental,[456]
small,test,110207,Experimental,[456]
small,test,110208,Experimental,[456]
small,test,110209,Experimental,[456]
small,training,110230,Experimental,"[32, 38, 47]"
small,training,110259,Hip-Hop,"[21, 539]"
small,training,110260,Hip-Hop,"[21, 539]"
small,training,110261,Hip-Hop,"[21, 539]"
small,training,110262,Hip-Hop,"[21, 539]"
small,training,110263,Hip-Hop,"[21, 539]"
small,training,110264,Hip-Hop,"[21, 539]"
small,training,110265,Hip-Hop,"[21, 539]"
small,training,110266,Hip-Hop,"[21, 539]"
small,training,110267,Hip-Hop,"[21, 539]"
small,training,110274,Experimental,"[38, 250]"
small,training,110384,Folk,[17]
small,training,110410,Rock,"[70, 314]"
small,training,110417,Rock,"[70, 314]"
small,training,110436,Folk,[17]
small,training,110437,Folk,[17]
small,training,110438,Folk,[17]
small,training,110439,Folk,[17]
small,training,110440,Folk,[17]
small,training,110441,Folk,[17]
small,training,110447,International,[79]
small,training,110448,International,[79]
small,training,110449,International,[79]
small,training,110450,International,[79]
small,training,110451,International,[79]
small,training,110452,International,[79]
small,training,110546,Rock,"[25, 109]"
small,training,110610,Experimental,"[32, 38, 47]"
small,training,110611,Experimental,"[32, 38, 47]"
small,training,110623,Experimental,"[38, 456]"
small,training,110629,Experimental,"[38, 456]"
small,training,110630,Experimental,"[38, 456]"
small,training,110634,Rock,"[58, 113]"
small,training,110636,Rock,"[58, 113]"
small,training,110637,Rock,"[58, 113]"
small,training,110647,Instrumental,[1235]
small,training,110648,Instrumental,[1235]
small,training,110649,Instrumental,[1235]
small,training,110650,Instrumental,[1235]
small,training,110651,Instrumental,[1235]
small,training,110652,Instrumental,[1235]
small,training,110653,Instrumental,[1235]
small,training,110654,Instrumental,[1235]
small,training,110681,Experimental,"[38, 47, 224]"
small,training,110684,Experimental,"[38, 47, 224]"
small,training,110687,Electronic,"[15, 42, 400]"
small,training,110688,Electronic,"[15, 42, 400]"
small,training,110689,Electronic,"[15, 42, 400]"
small,training,110690,Electronic,"[15, 42, 400]"
small,training,110691,Electronic,"[15, 42, 400]"
small,training,110711,Experimental,"[1, 41]"
small,training,110735,Hip-Hop,[21]
small,training,110736,Hip-Hop,[21]
small,test,110743,Hip-Hop,[21]
small,test,110744,Hip-Hop,[21]
small,test,110756,Hip-Hop,[21]
small,test,110764,Hip-Hop,[21]
small,test,110765,Hip-Hop,[21]
small,test,110768,Hip-Hop,[21]
small,test,110771,Hip-Hop,[21]
small,test,110772,Hip-Hop,[21]
small,test,110774,Hip-Hop,[21]
small,test,110775,Hip-Hop,[21]
small,test,110776,Hip-Hop,[21]
small,test,110777,Hip-Hop,[21]
small,test,110778,Hip-Hop,[21]
small,test,110779,Hip-Hop,[21]
small,training,110923,Folk,"[17, 103]"
small,training,110927,Folk,"[17, 103]"
small,training,110928,Folk,"[17, 103]"
small,training,110980,Rock,"[26, 98]"
small,training,110982,Rock,"[26, 98]"
small,training,110983,Rock,"[26, 98]"
small,training,110985,Rock,"[26, 98]"
small,training,111015,Instrumental,"[18, 1235]"
small,test,111146,Instrumental,"[267, 1235]"
small,test,111147,Instrumental,"[267, 1235]"
small,test,111148,Instrumental,"[267, 1235]"
small,test,111149,Instrumental,"[267, 1235]"
small,test,111150,Instrumental,"[267, 1235]"
small,test,111151,Instrumental,"[267, 1235]"
small,test,111153,Instrumental,"[267, 1235]"
small,test,111154,Instrumental,"[267, 1235]"
small,validation,111182,Folk,"[17, 33, 103]"
small,validation,111186,Folk,"[17, 33, 103]"
small,validation,111187,Folk,"[17, 33, 103]"
small,validation,111188,Folk,"[17, 33, 103]"
small,test,111216,Experimental,"[38, 224]"
small,training,111220,Instrumental,"[18, 107]"
small,training,111221,Instrumental,"[18, 107]"
small,training,111222,Instrumental,"[18, 107]"
small,training,111223,Instrumental,"[18, 107]"
small,training,111224,Instrumental,"[18, 107]"
small,training,111225,Instrumental,"[18, 107]"
small,training,111226,Instrumental,"[18, 107]"
small,training,111227,Instrumental,"[18, 107]"
small,training,111228,Instrumental,"[18, 107]"
small,training,111229,Instrumental,"[18, 107]"
small,training,111230,Instrumental,"[18, 107]"
small,training,111306,Rock,"[53, 58]"
small,training,111311,Rock,"[53, 58]"
small,training,111335,Rock,"[66, 85, 88]"
small,training,111367,Pop,"[10, 76]"
small,training,111368,Pop,"[10, 76]"
small,training,111371,Pop,"[10, 76]"
small,training,111372,Pop,"[10, 76]"
small,training,111375,Pop,"[10, 76]"
small,training,111376,Pop,"[10, 76]"
small,training,111377,Pop,"[10, 76]"
small,training,111378,Pop,"[10, 76]"
small,training,111379,Pop,"[10, 76]"
small,training,111382,Pop,"[10, 76]"
small,training,111385,Pop,"[10, 76]"
small,training,111386,Pop,"[10, 76]"
small,training,111387,Pop,"[10, 76]"
small,training,111388,Pop,"[10, 76]"
small,training,111389,Pop,"[10, 76]"
small,training,111390,Pop,"[10, 76]"
small,training,111391,Pop,"[10, 76]"
small,training,111392,Pop,"[10, 76]"
small,training,111393,Pop,"[10, 76]"
small,training,111394,Pop,"[10, 76]"
small,training,111395,Pop,"[10, 76]"
small,training,111396,Pop,"[10, 76]"
small,training,111397,Pop,"[10, 76]"
small,training,111398,Pop,"[10, 76]"
small,training,111399,Pop,"[10, 76]"
small,training,111400,Pop,"[10, 76]"
small,training,111401,Pop,"[10, 76]"
small,training,111402,Pop,"[10, 76]"
small,validation,111413,Electronic,[695]
small,validation,111416,Electronic,[695]
small,training,111460,Experimental,"[38, 224]"
small,training,111579,Experimental,[224]
small,training,111658,Rock,"[66, 85, 88]"
small,training,111747,Rock,"[12, 66, 89]"
small,training,111793,Instrumental,[107]
small,training,111819,Electronic,[42]
small,validation,111871,Instrumental,[107]
small,validation,111872,Instrumental,[107]
small,training,111873,Instrumental,[107]
small,training,111911,Rock,"[66, 359]"
small,training,111933,Electronic,"[15, 236, 296]"
small,test,111934,Hip-Hop,"[21, 539, 21]"
small,test,111935,Hip-Hop,"[21, 539, 21]"
small,test,111936,Hip-Hop,"[21, 539, 21]"
small,test,111937,Hip-Hop,"[21, 539, 21]"
small,test,111938,Hip-Hop,"[21, 539, 21]"
small,training,111974,Rock,"[12, 25, 85]"
small,validation,111982,Rock,"[25, 53, 71]"
small,test,111994,Instrumental,[107]
small,test,112000,Instrumental,[107]
small,test,112001,Instrumental,[107]
small,training,112020,Rock,"[66, 85, 88]"
small,training,112065,Rock,"[31, 66]"
small,training,112066,Rock,"[31, 66]"
small,training,112088,Experimental,"[1, 38, 41]"
small,training,112133,Experimental,"[38, 47]"
small,training,112196,Experimental,"[186, 224, 514]"
small,training,112197,Experimental,"[186, 224, 514]"
small,training,112198,Experimental,"[186, 224, 514]"
small,training,112199,Experimental,"[186, 224, 514]"
small,training,112209,Instrumental,[107]
small,training,112210,Instrumental,[107]
small,training,112211,Instrumental,[107]
small,training,112215,Experimental,[47]
small,training,112252,Folk,[17]
small,training,112314,Rock,"[31, 98]"
small,training,112315,Rock,"[31, 98]"
small,training,112316,Rock,"[31, 98]"
small,training,112317,Rock,"[31, 98]"
small,training,112318,Rock,"[31, 98]"
small,test,112468,Hip-Hop,[21]
small,test,112481,Hip-Hop,[21]
small,test,112483,Hip-Hop,[21]
small,test,112484,Hip-Hop,[21]
small,test,112485,Hip-Hop,[21]
small,test,112486,Hip-Hop,[21]
small,test,112487,Hip-Hop,[21]
small,test,112488,Hip-Hop,[21]
small,training,112490,Electronic,"[15, 236]"
small,training,112526,Rock,"[12, 25, 109]"
small,training,112527,Rock,"[12, 25, 109]"
small,training,112528,Rock,"[12, 25, 109]"
small,training,112529,Rock,"[12, 25, 109]"
small,training,112583,Experimental,"[763, 1193]"
small,training,112584,Experimental,"[763, 1193]"
small,training,112585,Experimental,"[763, 1193]"
small,training,112586,Experimental,"[763, 1193]"
small,training,112587,Experimental,"[763, 1193]"
small,training,112588,Experimental,"[763, 1193]"
small,training,112668,Experimental,[32]
small,training,112733,Rock,"[27, 31, 45]"
small,training,112734,Rock,"[27, 31, 45]"
small,training,112735,Rock,"[27, 31, 45]"
small,training,112767,Electronic,[695]
small,training,112768,Electronic,[695]
small,training,112769,Electronic,[695]
small,training,112770,Electronic,[695]
small,training,112780,Experimental,[32]
small,training,112781,Experimental,[32]
small,training,112785,Experimental,[32]
small,training,112788,Experimental,[32]
small,training,112789,Experimental,[32]
small,test,112790,Experimental,[38]
small,training,112821,Experimental,"[38, 125, 514]"
small,training,112975,Instrumental,[1235]
small,training,112976,Instrumental,[1235]
small,training,112977,Instrumental,[1235]
small,training,112978,Instrumental,[1235]
small,training,113016,Pop,[76]
small,training,113017,Pop,[76]
small,training,113018,Pop,[76]
small,training,113019,Pop,[76]
small,training,113020,Pop,[76]
small,training,113021,Pop,[76]
small,training,113022,Pop,[76]
small,training,113023,Pop,[76]
small,training,113024,Pop,[76]
small,training,113025,Pop,[76]
small,training,113026,Pop,[76]
small,training,113027,Pop,[76]
small,training,113028,Pop,[76]
small,validation,113030,Hip-Hop,[21]
small,validation,113031,Hip-Hop,[21]
small,validation,113032,Hip-Hop,[21]
small,validation,113033,Hip-Hop,[21]
small,training,113034,Hip-Hop,"[21, 100, 539]"
small,training,113035,Hip-Hop,"[21, 100, 539]"
small,training,113036,Hip-Hop,"[21, 100, 539]"
small,training,113037,Hip-Hop,"[21, 100, 539]"
small,training,113063,Rock,"[66, 89]"
small,training,113110,Instrumental,[18]
small,training,113164,Rock,"[58, 404]"
small,training,113165,Rock,"[58, 404]"
small,training,113166,Rock,"[58, 404]"
small,training,113167,Folk,"[17, 103]"
small,training,113203,Experimental,[32]
small,training,113259,International,[2]
small,training,113260,International,[2]
small,training,113261,International,[2]
small,test,113262,International,[2]
small,training,113263,International,[2]
small,validation,113264,International,[2]
small,training,113265,International,[2]
small,training,113266,International,[2]
small,validation,113267,International,[2]
small,training,113268,International,[2]
small,training,113269,International,[2]
small,training,113270,International,[2]
small,training,113271,International,[2]
small,training,113272,International,[2]
small,test,113273,International,[2]
small,test,113274,International,[2]
small,test,113275,International,[2]
small,training,113276,International,[2]
small,training,113277,International,[2]
small,validation,113278,International,[2]
small,test,113279,International,[2]
small,training,113280,International,[2]
small,training,113281,International,[2]
small,training,113282,International,[2]
small,validation,113284,International,[2]
small,training,113294,Rock,"[25, 109, 361]"
small,training,113303,Rock,"[25, 109, 361]"
small,training,113304,Rock,"[25, 109, 361]"
small,training,113305,Rock,"[25, 109, 361]"
small,training,113311,Rock,"[12, 85]"
small,training,113334,Electronic,"[286, 468]"
small,training,113335,Electronic,"[286, 468]"
small,training,113336,Electronic,"[286, 468]"
small,training,113342,Folk,"[17, 103]"
small,training,113343,Folk,"[17, 103]"
small,training,113344,Folk,"[17, 103]"
small,training,113357,Folk,"[17, 103]"
small,training,113359,Folk,"[17, 103]"
small,training,113360,Folk,"[17, 103]"
small,validation,113453,Electronic,"[15, 296]"
small,training,113511,Rock,"[70, 85, 359]"
small,training,113512,Rock,"[70, 85, 359]"
small,training,113513,Rock,"[70, 85, 359]"
small,training,113530,Rock,"[26, 31]"
small,training,113558,Experimental,[38]
small,training,113564,Experimental,[41]
small,training,113574,Rock,"[12, 66]"
small,training,113696,International,[1060]
small,training,113697,International,[1060]
small,training,113698,International,[1060]
small,training,113699,International,[1060]
small,training,113700,International,[1060]
small,training,113701,International,[1060]
small,training,113702,Experimental,"[32, 38]"
small,training,113787,Instrumental,[107]
small,training,113788,Instrumental,[107]
small,training,113789,Instrumental,[107]
small,training,113790,Instrumental,[107]
small,training,113808,Pop,[10]
small,training,113809,Pop,[10]
small,training,113810,Pop,[10]
small,training,113822,Rock,[66]
small,training,113932,Pop,[10]
small,training,113933,Pop,[10]
small,training,113934,Pop,[10]
small,training,113935,Pop,[10]
small,training,113946,Folk,"[17, 103]"
small,training,113949,Folk,"[17, 103]"
small,training,113950,Folk,"[17, 103]"
small,training,113969,Instrumental,[18]
small,training,113970,Electronic,[495]
small,training,113971,Electronic,[495]
small,training,113972,Electronic,[495]
small,training,113973,Electronic,[495]
small,validation,114006,Instrumental,[1235]
small,validation,114007,Instrumental,[1235]
small,training,114036,Hip-Hop,[21]
small,training,114037,Hip-Hop,[21]
small,training,114040,Hip-Hop,[21]
small,training,114041,Hip-Hop,[21]
small,training,114042,Hip-Hop,[21]
small,training,114044,Hip-Hop,[21]
small,training,114045,Hip-Hop,[21]
small,training,114047,Hip-Hop,[21]
small,training,114048,Hip-Hop,[21]
small,training,114049,Hip-Hop,[21]
small,training,114050,Hip-Hop,[21]
small,training,114051,Hip-Hop,[21]
small,training,114061,Electronic,"[182, 297, 468]"
small,training,114062,Electronic,"[182, 297, 468]"
small,validation,114063,Electronic,"[182, 297, 468]"
small,training,114064,Electronic,"[182, 297, 468]"
small,training,114065,Electronic,"[182, 297, 468]"
small,training,114066,Electronic,"[182, 297, 468]"
small,training,114067,Electronic,"[182, 297, 468]"
small,training,114069,Instrumental,[1235]
small,training,114070,Instrumental,[1235]
small,training,114072,Instrumental,[1235]
small,training,114073,Instrumental,[1235]
small,training,114074,Instrumental,[1235]
small,training,114076,Instrumental,[1235]
small,training,114077,Instrumental,[1235]
small,training,114198,Rock,[31]
small,training,114199,Rock,[31]
small,training,114200,Rock,[31]
small,training,114201,Rock,[31]
small,test,114212,Instrumental,"[18, 1235]"
small,test,114222,Instrumental,"[18, 1235]"
small,test,114223,Instrumental,"[18, 1235]"
small,training,114231,Instrumental,"[18, 1235]"
small,training,114232,Instrumental,"[18, 1235]"
small,training,114233,Instrumental,"[18, 1235]"
small,training,114234,Instrumental,"[18, 1235]"
small,training,114235,Instrumental,"[18, 1235]"
small,training,114236,Instrumental,"[18, 1235]"
small,training,114237,Instrumental,"[18, 1235]"
small,training,114238,Instrumental,"[18, 1235]"
small,training,114239,Instrumental,"[18, 1235]"
small,training,114242,Electronic,[15]
small,training,114245,Electronic,[15]
small,training,114265,Hip-Hop,[811]
small,training,114266,Hip-Hop,[811]
small,training,114268,Hip-Hop,[811]
small,training,114272,Hip-Hop,[811]
small,training,114274,Hip-Hop,[811]
small,training,114275,Hip-Hop,[811]
